1197533,1284268
1197533,1002246
1197533,1000212
1197533,1000152
1197533,1013188
1197533,4006320
1197533,2527263
1197533,1154714
1197533,1776318
1197533,1060617
1197533,1005696
1197533,1085142
1197533,1120991
1197533,2354238
1197533,3204897
1197533,3606393
1197533,1248279
1197533,2503703
1197533,1092318
1197533,1040532
1197533,1013504
1197533,1129788
1197533,1247081
1197533,1491998
1197533,1090916
1197533,1091399
1197533,1092563
1197533,1130492
1197533,1579261
1197533,1230066
1197533,1032428
1197533,1002420
1197533,1534870
1197533,1059541
1197533,1106854
1197533,1982524
1197533,2194864
1197533,1115964
1197533,1009194
1197533,1393919
1197533,2531279
1197533,3979235
1197533,1145831
1197533,1003853
1197533,1341094
1197533,1665386
1197533,1138771
1197533,1000201
1197533,1123607
1197533,1090109
1197533,1002464
1197533,1429234
1197533,1405690
1197533,1130313
1197533,2642001
1197533,1193876
1197533,1116364
1197533,1784639
1197533,1399908
1197533,2257383
1197533,2676624
1197533,1128458
1197533,1162749
1197533,1121557
1197533,1159867
1197533,1505269
1197533,1000527
1197533,1149390
1197533,1086643
1197533,2362610
1197533,1281189
1197533,1002568
1197533,1117609
1197533,1039236
1197533,2242217
1197533,1197449
1197533,1129361
1197533,1114272
1197533,1012539
1197533,1092385
1197533,1128221
1197533,1139936
1197533,1156284
1197533,1010013
1197533,1157003
1197533,1088954
1197533,1040313
1197533,1009666
1197533,1058421
1197533,1004702
1197533,1153505
1197533,1000704
1197533,1001518
1197533,1013185
1197533,1000476
1197533,1049008
1197533,1076909
1197533,1255818
1197533,2027311
1197533,2293424
1197533,3503925
1197533,3552194
1197533,1194796
1197533,1129620
1197533,2256534
1197533,1125289
1197533,2259530
1197533,2246520
1197533,1121371
1197533,1114429
1197533,1115689
1197533,1117074
1197533,2251726
1197533,1143277
1197533,2243835
1197533,2229157
1942733,1000051
1942733,1062110
1942733,2180780
1942733,2270362
1942733,2278370
1942733,1000647
1942733,1117297
1942733,2352991
1942733,1000127
1942733,2247329
37162203,3176386
37162203,41139025
37162203,4479398
37162203,9783296
37162203,2244632
1126564,1160775
1126564,2236528
46740507,2218186
46740507,2524948
46740507,2848905
46740507,2471235
46740507,2526779
46740507,4244809
46740507,1126291
46740507,1025094
46740507,1015261
46740507,1125925
46740507,1955893
46740507,39056078
46740507,2830298
46740507,1123223
46740507,1974102
46740507,2557883
46740507,1182135
46740507,1122221
46740507,2251950
46740507,1887834
46740507,1407587
46740507,2160079
46740507,4479671
3360869,9777439
1246682,1581990
1246682,1044465
1246682,1037833
1246682,5693133
1246682,1123836
1246682,1246767
1246682,1126374
1246682,1998594
1246682,1472843
1246682,2878337
1246682,1962947
1246682,2369016
1246682,3939236
1246682,1176907
1246682,1116379
1246682,1124681
1246682,1001708
1246682,1189578
1246682,3367547
1246682,1146300
1246682,1747018
1246682,1125655
1246682,1248764
1246682,2243835
1246682,1280346
1246682,1035186
1246682,1319465
1246682,4860860
2843832,43127187
2843832,2740949
2843832,4699958
2843832,1709342
2843832,16139073
2843832,1044920
2843832,3467054
2843832,1267105
2843832,45865228
2843832,2878942
2843832,2277755
2843832,1806325
2843832,36021040
2843832,1289784
2843832,1920660
2843832,2835511
2843832,1247518
2843832,1215272
2843832,3516274
2843832,3945601
2843832,1082712
2843832,1960530
2843832,3545618
2843832,1371306
2843832,4500558
2843832,2471235
2843832,1917647
2843832,2230691
2843832,34503915
2843832,1127201
2843832,1222136
2843832,1000719
2843832,1125404
2843832,1081597
2843832,1124842
2843832,1155575
2843832,3090733
2843832,1252059
2843832,2255968
2843832,3995080
2843832,1194196
2843832,3374358
2843832,1005928
2843832,1255818
2843832,2255986
2843832,1130417
2843832,2258215
2843832,46049740
2843832,37168531
2843832,1125576
2843832,50742870
2843832,49961456
2843832,2247531
2843832,2248637
2843832,11260014
2843832,53818876
2843832,6742939
2843832,33828635
2843832,2240171
2843832,2240131
2843832,37812511
2843832,4494938
2843832,1139687
2843832,1142192
2843832,26929243
2843832,16671817
2843832,36075739
2843832,2292406
2843832,2292530
2843832,2292723
2238140,3365577
2238140,1607077
25699079,1392256
25699079,2478532
25699079,2152228
25699079,1000920
25699079,4723261
25699079,1266965
25699079,1001560
25699079,1189578
25699079,1663725
25699079,1225978
25699079,37168334
25699079,1000743
25699079,3262874
25699079,1341997
25699079,2344259
25699079,2237148
25699079,1042538
25699079,4326217
25699079,3536548
25699079,1775617
25699079,1117323
25699079,1001088
25699079,1353793
25699079,1039141
25699079,1570798
25699079,1057620
25699079,1092473
25699079,1150691
25699079,1397711
